1country,year,gdp,unemployment,employment-female,employment-male,employment,employment-15,employment-25,employment-55,expectancy-female,expectancy-male,code,population,Combined,1998event,2000event,2001event,2002event,2009event,hoverevent
SAINT KITTS AND NEVIS,1995,7075,,,,,,,,,,KNA,,1995 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,1996,7572,,,,,,,,,,KNA,,1996 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,1997,8549,,,,,,,,,,KNA,,1997 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,1998,9046,,,,,,,,,,KNA,,1998 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,1999,9120,,,,,,,,,,KNA,,1999 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,2000,3740,,,,,,,,,,KNA,,2000 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,2001,4057,,,,,,,,,,KNA,,2001 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,2002,4335,,,,,,,,,,KNA,,2002 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,2003,4500,,,,,,,,,,KNA,,2003 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,2004,4852,,,,,,,,,,KNA,,2004 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,2005,5098,,,,,,,,,,KNA,,2005 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,2006,5624,,,,,,,,,,KNA,,2006 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,2007,6275,,,,,,,,,,KNA,,2007 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,2008,6401,,,,,,,,,,KNA,,2008 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,2009,6149,,,,,,,,,,KNA,,2009 KNA,0,0,0,0,0,
SAINT KITTS AND NEVIS,2010,12216,,,,,,,,,,KNA,,2010 KNA,0,0,0,0,0,
SAINT LUCIA,1995,4242,,,,,,,,,,LCA,,1995 LCA,0,0,0,0,0,
SAINT LUCIA,1996,4321,,,,,,,,,,LCA,,1996 LCA,0,0,0,0,0,
SAINT LUCIA,1997,4324,,,,,,,,,,LCA,,1997 LCA,0,0,0,0,0,
SAINT LUCIA,1998,4674,,,,,,,,,,LCA,,1998 LCA,0,0,0,0,0,
SAINT LUCIA,1999,4866,,,,,,,,,,LCA,,1999 LCA,0,0,0,0,0,
SAINT LUCIA,2000,1226,,,,,,,,,,LCA,,2000 LCA,0,0,0,0,0,
SAINT LUCIA,2001,1277,,,,,,,,,,LCA,,2001 LCA,0,0,0,0,0,
SAINT LUCIA,2002,1508,,,,,,,,,,LCA,,2002 LCA,0,0,0,0,0,
SAINT LUCIA,2003,1862,,,,,,,,,,LCA,,2003 LCA,0,0,0,0,0,
SAINT LUCIA,2004,2123,,,,,,,,,,LCA,,2004 LCA,0,0,0,0,0,
SAINT LUCIA,2005,2276,,,,,,,,,,LCA,,2005 LCA,0,0,0,0,0,
SAINT LUCIA,2006,2536,,,,,,,,,,LCA,,2006 LCA,0,0,0,0,0,
SAINT LUCIA,2007,2888,,,,,,,,,,LCA,,2007 LCA,0,0,0,0,0,
SAINT LUCIA,2008,2778,,,,,,,,,,LCA,,2008 LCA,0,0,0,0,0,
SAINT LUCIA,2009,3151,,,,,,,,,,LCA,,2009 LCA,0,0,0,0,0,
SAINT LUCIA,2010,7300,,,,,,,,,,LCA,,2010 LCA,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,1995,2926,,,,,,,,,,VCT,,1995 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,1996,3085,,,,,,,,,,VCT,,1996 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,1997,3231,,,,,,,,,,VCT,,1997 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,1998,3492,,,,,,,,,,VCT,,1998 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,1999,3642,,,,,,,,,,VCT,,1999 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,2000,,,,,,,,,,,VCT,,2000 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,2001,,,,,,,,,,,VCT,,2001 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,2002,,,,,,,,,,,VCT,,2002 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,2003,,,,,,,,,,,VCT,,2003 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,2004,,,,,,,,,,,VCT,,2004 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,2005,,,,,,,,,,,VCT,,2005 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,2006,,,,,,,,,,,VCT,,2006 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,2007,,,,,,,,,,,VCT,,2007 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,2008,,,,,,,,,,,VCT,,2008 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,2009,,,,,,,,,,,VCT,,2009 VCT,0,0,0,0,0,
SAINT VINCENT AND THE GRENADINES,2010,6165,,,,,,,,,,VCT,,2010 VCT,0,0,0,0,0,
SAN MARINO,1995,,,,,,,,,,,SMR,,1995 SMR,0,0,0,0,0,
SAN MARINO,1996,,,,,,,,,,,SMR,,1996 SMR,0,0,0,0,0,
SAN MARINO,1997,,,,,,,,,,,SMR,,1997 SMR,0,0,0,0,0,
SAN MARINO,1998,,,,,,,,,,,SMR,,1998 SMR,0,0,0,0,0,
SAN MARINO,1999,,,,,,,,,,,SMR,,1999 SMR,0,0,0,0,0,
SAN MARINO,2000,9204,,,,,,,,,,SMR,,2000 SMR,0,0,0,0,0,
SAN MARINO,2001,8725,,,,,,,,,,SMR,,2001 SMR,0,0,0,0,0,
SAN MARINO,2002,8773,,,,,,,,,,SMR,,2002 SMR,0,0,0,0,0,
SAN MARINO,2003,9745,,,,,,,,,,SMR,,2003 SMR,0,0,0,0,0,
SAN MARINO,2004,11112,,,,,,,,,,SMR,,2004 SMR,0,0,0,0,0,
SAN MARINO,2005,13650,,,,,,,,,,SMR,,2005 SMR,0,0,0,0,0,
SAN MARINO,2006,14784,,,,,,,,,,SMR,,2006 SMR,0,0,0,0,0,
SAN MARINO,2007,15434,,,,,,,,,,SMR,,2007 SMR,0,0,0,0,0,
SAN MARINO,2008,18471,,,,,,,,,,SMR,,2008 SMR,0,0,0,0,0,
SAN MARINO,2009,14129,,,,,,,,,,SMR,,2009 SMR,0,0,0,0,0,
SAN MARINO,2010,,,,,,,,,,,SMR,,2010 SMR,0,0,0,0,0,
SAO TOME AND PRINCIPE,1995,812,14.35,,,,,,,,,STP,,1995 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,1996,1040,14.07,,,,,,,,,STP,,1996 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,1997,694,14.42,,,,,,,,,STP,,1997 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,1998,532,14.42,,,,,,,,,STP,,1998 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,1999,563,14.42,,,,,,,,,STP,,1999 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,2000,494,14.42,,,,,,,,,STP,,2000 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,2001,500,15.73,,,,,,,,,STP,,2001 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,2002,534,17.63,,,,,,,,,STP,,2002 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,2003,667,16.36,,,,,,,,,STP,,2003 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,2004,760,16.58,,,,,,,,,STP,,2004 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,2005,802,17.34,,,,,,,,,STP,,2005 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,2006,839,16.43,,,,,,,,,STP,,2006 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,2007,985,16.22,,,,,,,,,STP,,2007 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,2008,1141,15.93,,,,,,,,,STP,,2008 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,2009,1057,15.51,,,,,,,,,STP,,2009 STP,0,0,0,0,0,
SAO TOME AND PRINCIPE,2010,1215,15.08,,,,,,,,,STP,,2010 STP,0,0,0,0,0,
SAUDI ARABIA,1995,7845,,,,,,,,,,SAU,,1995 SAU,0,0,0,0,0,
SAUDI ARABIA,1996,8478,,,,,,,,,,SAU,,1996 SAU,0,0,0,0,0,
SAUDI ARABIA,1997,8655,,,,,,,,,,SAU,,1997 SAU,0,0,0,0,0,
SAUDI ARABIA,1998,7474,,,,,,,,,,SAU,,1998 SAU,0,0,0,0,0,
SAUDI ARABIA,1999,8055,8.1,,,,,,,,,SAU,,1999 SAU,0,0,0,0,0,
SAUDI ARABIA,2000,1152,8.15,,,,,,,,,SAU,,2000 SAU,0,0,0,0,0,
SAUDI ARABIA,2001,1524,8.34,,,,,,,,,SAU,,2001 SAU,0,0,0,0,0,
SAUDI ARABIA,2002,2021,9.66,,,,,,,,,SAU,,2002 SAU,0,0,0,0,0,
SAUDI ARABIA,2003,2617,10.35,,,,,,,,,SAU,,2003 SAU,0,0,0,0,0,
SAUDI ARABIA,2004,3154,11,,,,,,,,,SAU,,2004 SAU,0,0,0,0,0,
SAUDI ARABIA,2005,3368,11.52,,,,,,,,,SAU,,2005 SAU,0,0,0,0,0,
SAUDI ARABIA,2006,3957,12,,,,,,,,,SAU,,2006 SAU,0,0,0,0,0,
SAUDI ARABIA,2007,5304,11,,,,,,,,,SAU,,2007 SAU,0,0,0,0,0,
SAUDI ARABIA,2008,6485,9.8,,,,,,,,,SAU,,2008 SAU,0,0,0,0,0,
SAUDI ARABIA,2009,5497,10.46,,,,,,,,,SAU,,2009 SAU,0,0,0,0,1,"Due to international fluctuations in oil money, Saudi Arabia also saw fluctuations in the strength of its economy"
SAUDI ARABIA,2010,16541,10,,,,,,,,,SAU,,2010 SAU,0,0,0,0,0,
SENEGAL,1995,582,,,,,,,,,,SEN,,1995 SEN,0,0,0,0,0,
SENEGAL,1996,589,,,,,,,,,,SEN,,1996 SEN,0,0,0,0,0,
SENEGAL,1997,530,,,,,,,,,,SEN,,1997 SEN,0,0,0,0,0,
SENEGAL,1998,559,,,,,,,,,,SEN,,1998 SEN,0,0,0,0,0,
SENEGAL,1999,555,,,,,,,,,,SEN,,1999 SEN,0,0,0,0,0,
SENEGAL,2000,7579,,,,,,,,,,SEN,,2000 SEN,0,0,0,0,0,
SENEGAL,2001,7663,,,,,,,,,,SEN,,2001 SEN,0,0,0,0,0,
SENEGAL,2002,8432,,,,,,,,,,SEN,,2002 SEN,0,0,0,0,0,
SENEGAL,2003,8525,,,,,,,,,,SEN,,2003 SEN,0,0,0,0,0,
SENEGAL,2004,10393,,,,,,,,,,SEN,,2004 SEN,0,0,0,0,0,
SENEGAL,2005,11304,,,,,,,,,,SEN,,2005 SEN,0,0,0,0,0,
SENEGAL,2006,12263,,,,,,,,,,SEN,,2006 SEN,0,0,0,0,0,
SENEGAL,2007,12219,,,,,,,,,,SEN,,2007 SEN,0,0,0,0,0,
SENEGAL,2008,11067,,,,,,,,,,SEN,,2008 SEN,0,0,0,0,0,
SENEGAL,2009,9637,,,,,,,,,,SEN,,2009 SEN,0,0,0,0,0,
SENEGAL,2010,1036,,,,,,,,,,SEN,,2010 SEN,0,0,0,0,0,
SERBIA,1995,,12.26,,,,,,,,,SRB,,1995 SRB,0,0,0,0,0,
SERBIA,1996,,12.8,,,,,,,,,SRB,,1996 SRB,0,0,0,0,0,
SERBIA,1997,,13.3,,,,,,,,,SRB,,1997 SRB,0,0,0,0,0,
SERBIA,1998,2039,12.1,,,,,,,,,SRB,,1998 SRB,0,0,0,0,0,
SERBIA,1999,1444,12.2,,,,,,,,,SRB,,1999 SRB,0,0,0,0,0,
SERBIA,2000,204,13.28,,,,,,,,,SRB,,2000 SRB,0,0,0,0,0,
SERBIA,2001,245,14.63,,,,,,,,,SRB,,2001 SRB,0,0,0,0,0,
SERBIA,2002,272,19.5,,,,,,,,,SRB,,2002 SRB,0,0,0,0,0,
SERBIA,2003,288,21.8,,,,,,,,,SRB,,2003 SRB,0,0,0,0,0,
SERBIA,2004,289,21.6,,,,,,,,,SRB,,2004 SRB,0,0,0,0,0,
SERBIA,2005,319,18.8,,,,,,,,,SRB,,2005 SRB,0,0,0,0,0,
SERBIA,2006,354,14.7,,,,,,,,,SRB,,2006 SRB,0,0,0,0,0,
SERBIA,2007,393,17.4,,,,,,,,,SRB,,2007 SRB,0,0,0,0,0,
SERBIA,2008,441,20.05,,,,,,,,,SRB,,2008 SRB,0,0,0,0,0,
SERBIA,2009,422,7.7,,,,,,,,,SRB,,2009 SRB,0,0,0,0,0,
SERBIA,2010,4892,7.452,,,,,,,,,SRB,,2010 SRB,0,0,0,0,0,
SEYCHELLES,1995,6749,6.757,,,,,,,,,SYC,,1995 SYC,0,0,0,0,0,
SEYCHELLES,1996,6583,4.211,,,,,,,,,SYC,,1996 SYC,0,0,0,0,0,
SEYCHELLES,1997,7281,3.172,,,,,,,,,SYC,,1997 SYC,0,0,0,0,0,
SEYCHELLES,1998,7716,3.112,,,,,,,,,SYC,,1998 SYC,0,0,0,0,0,
SEYCHELLES,1999,7747,4.412,,,,,,,,,SYC,,1999 SYC,0,0,0,0,0,
SEYCHELLES,2000,22791,4.064,,,,,,,,,SYC,,2000 SYC,0,0,0,0,0,
SEYCHELLES,2001,21001,3.151,,,,,,,,,SYC,,2001 SYC,0,0,0,0,0,
SEYCHELLES,2002,22028,3.531,,,,,,,,,SYC,,2002 SYC,0,0,0,0,0,
SEYCHELLES,2003,23029,3.624,,,,,,,,,SYC,,2003 SYC,0,0,0,0,0,
SEYCHELLES,2004,26419,2.511,,,,,,,,,SYC,,2004 SYC,0,0,0,0,0,
SEYCHELLES,2005,28498,1.863,,,,,,,,,SYC,,2005 SYC,0,0,0,0,0,
SEYCHELLES,2006,31763,1.716,,,,,,,,,SYC,,2006 SYC,0,0,0,0,0,
SEYCHELLES,2007,36695,5.136,,,,,,,,,SYC,,2007 SYC,0,0,0,0,0,
SEYCHELLES,2008,38087,4.605,,,,,,,,,SYC,,2008 SYC,0,0,0,0,0,
SEYCHELLES,2009,36567,1.75,,,,,,,,,SYC,,2009 SYC,0,0,0,0,0,
SEYCHELLES,2010,10727,1.65,,,,,,,,,SYC,,2010 SYC,0,0,0,0,0,
SIERRA LEONE,1995,293,,,,,,,,,,SLE,,1995 SLE,0,0,0,0,0,
SIERRA LEONE,1996,330,,,,,,,,,,SLE,,1996 SLE,0,0,0,0,0,
SIERRA LEONE,1997,290,,,,,,,,,,SLE,,1997 SLE,0,0,0,0,0,
SIERRA LEONE,1998,224,,,,,,,,,,SLE,,1998 SLE,0,0,0,0,0,
SIERRA LEONE,1999,217,,,,,,,,,,SLE,,1999 SLE,0,0,0,0,0,
SIERRA LEONE,2000,3791,,,,,,,,,,SLE,,2000 SLE,0,0,0,0,0,
SIERRA LEONE,2001,3926,,,,,,,,,,SLE,,2001 SLE,0,0,0,0,0,
SIERRA LEONE,2002,4562,,,,,,,,,,SLE,,2002 SLE,0,0,0,0,0,
SIERRA LEONE,2003,6197,,,,,,,,,,SLE,,2003 SLE,0,0,0,0,0,
SIERRA LEONE,2004,7845,,,,,,,,,,SLE,,2004 SLE,0,0,0,0,0,
SIERRA LEONE,2005,8902,,,,,,,,,,SLE,,2005 SLE,0,0,0,0,0,
SIERRA LEONE,2006,10367,,,,,,,,,,SLE,,2006 SLE,0,0,0,0,0,
SIERRA LEONE,2007,13913,,,,,,,,,,SLE,,2007 SLE,0,0,0,0,0,
SIERRA LEONE,2008,17500,,,,,,,,,,SLE,,2008 SLE,0,0,0,0,0,
SIERRA LEONE,2009,16122,,,,,,,,,,SLE,,2009 SLE,0,0,0,0,0,
SIERRA LEONE,2010,436,,,,,,,,,,SLE,,2010 SLE,0,0,0,0,0,
SINGAPORE,1995,23718,,,,,,,,,,SGP,,1995 SGP,0,0,0,0,0,
SINGAPORE,1996,25074,,,,,,,,,,SGP,,1996 SGP,0,0,0,0,0,
SINGAPORE,1997,25284,,,,,,,,,,SGP,,1997 SGP,0,0,0,0,0,
SINGAPORE,1998,21475,,,,,,,,,,SGP,,1998 SGP,0,0,0,0,0,
SINGAPORE,1999,21073,,,,,,,,,,SGP,,1999 SGP,0,0,0,0,0,
SINGAPORE,2000,10091,,,,,,,,,,SGP,,2000 SGP,0,0,0,0,0,
SINGAPORE,2001,10292,,,,,,,,,,SGP,,2001 SGP,0,0,0,0,0,
SINGAPORE,2002,11621,,,,,,,,,,SGP,,2002 SGP,0,0,0,0,0,
SINGAPORE,2003,14621,,,,,,,,,,SGP,,2003 SGP,0,0,0,0,0,
SINGAPORE,2004,16956,,,,,,,,,,SGP,,2004 SGP,0,0,0,0,0,
SINGAPORE,2005,17857,,,,,,,,,,SGP,,2005 SGP,0,0,0,0,0,
SINGAPORE,2006,19391,,,,,,,,,,SGP,,2006 SGP,0,0,0,0,0,
SINGAPORE,2007,23595,,,,,,,,,,SGP,,2007 SGP,0,0,0,0,0,
SINGAPORE,2008,27235,,,,,,,,,,SGP,,2008 SGP,0,0,0,0,0,
SINGAPORE,2009,24569,,,,,,,,,,SGP,,2009 SGP,0,0,0,0,0,
SINGAPORE,2010,43865,,,,,,,,,,SGP,,2010 SGP,0,0,0,0,0,
SLOVENIA,1995,10537,6.933,,,,,,,,,SVN,1989871,1995 SVN,0,0,0,0,0,
SLOVENIA,1996,10650,7.383,,,,,,,,,SVN,1989871,1996 SVN,0,0,0,0,0,
SLOVENIA,1997,10308,7.325,,,,,,,,,SVN,1989871,1997 SVN,0,0,0,0,0,
SLOVENIA,1998,11004,6.742,,,,,,,,,SVN,1989871,1998 SVN,0,0,0,0,0,
SLOVENIA,1999,11252,6.192,,,,,,,,,SVN,1989871,1999 SVN,0,0,0,0,0,
SLOVENIA,2000,910,6.342,,,,,,,,,SVN,1989871,2000 SVN,0,0,0,0,0,
SLOVENIA,2001,887,6.7,,,,,,,,,SVN,1989871,2001 SVN,0,0,0,0,0,
SLOVENIA,2002,738,6.342,,,,,,,,,SVN,1989871,2002 SVN,0,0,0,0,0,
SLOVENIA,2003,700,6.542,,,,,,,,,SVN,1989871,2003 SVN,0,0,0,0,0,
SLOVENIA,2004,791,5.992,,,,,,,,,SVN,1989871,2004 SVN,0,0,0,0,0,
SLOVENIA,2005,914,4.858,,,,,,,,,SVN,1989871,2005 SVN,0,0,0,0,0,
SLOVENIA,2006,979,4.392,,,,,,,,,SVN,1989871,2006 SVN,0,0,0,0,0,
SLOVENIA,2007,1048,5.892,,,,,,,,,SVN,1989871,2007 SVN,0,0,0,0,0,
SLOVENIA,2008,1207,7.267,,,,,,,,,SVN,1989871,2008 SVN,0,0,0,0,0,
SLOVENIA,2009,1159,,,,,,,,,,SVN,1989871,2009 SVN,0,0,0,0,0,
SLOVENIA,2010,23407,,,,,,,,,,SVN,1989871,2010 SVN,0,0,0,0,0,
SLOVAKIA (Slovak Republic),1995,3650,11.88,,,,,,,,,SVK,,1995 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),1996,3934,12.61,,,,,,,,,SVK,,1996 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),1997,3972,16.35,,,,,,,,,SVK,,1997 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),1998,4150,18.76,,,,,,,,,SVK,,1998 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),1999,3801,19.3,,,,,,,,,SVK,,1999 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),2000,2986,18.5,,,,,,,,,SVK,,2000 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),2001,2633,17.4,,,,,,,,,SVK,,2001 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),2002,2445,18.1,,,,,,,,,SVK,,2002 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),2003,3656,16.15,,,,,,,,,SVK,,2003 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),2004,4723,13.3,,,,,,,,,SVK,,2004 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),2005,5267,11.03,,,,,,,,,SVK,,2005 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),2006,5511,9.575,,,,,,,,,SVK,,2006 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),2007,5910,12.05,,,,,,,,,SVK,,2007 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),2008,5606,14.38,,,,,,,,,SVK,,2008 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),2009,5746,13.7,,,,,,,,,SVK,,2009 SVK,0,0,0,0,0,
SLOVAKIA (Slovak Republic),2010,16050,12.6,,,,,,,,,SVK,,2010 SVK,0,0,0,0,0,
SOLOMON ISLANDS,1995,1111,,,,,,,,,,SLB,,1995 SLB,0,0,0,0,0,
SOLOMON ISLANDS,1996,1196,,,,,,,,,,SLB,,1996 SLB,0,0,0,0,0,
SOLOMON ISLANDS,1997,1281,,,,,,,,,,SLB,,1997 SLB,0,0,0,0,0,
SOLOMON ISLANDS,1998,1067,,,,,,,,,,SLB,,1998 SLB,0,0,0,0,0,
SOLOMON ISLANDS,1999,1095,,,,,,,,,,SLB,,1999 SLB,0,0,0,0,0,
SOLOMON ISLANDS,2000,11347,,,,,,,,,,SLB,,2000 SLB,0,0,0,0,0,
SOLOMON ISLANDS,2001,10655,,,,,,,,,,SLB,,2001 SLB,0,0,0,0,0,
SOLOMON ISLANDS,2002,12094,,,,,,,,,,SLB,,2002 SLB,0,0,0,0,0,
SOLOMON ISLANDS,2003,13451,,,,,,,,,,SLB,,2003 SLB,0,0,0,0,0,
SOLOMON ISLANDS,2004,15029,,,,,,,,,,SLB,,2004 SLB,0,0,0,0,0,
SOLOMON ISLANDS,2005,17551,,,,,,,,,,SLB,,2005 SLB,0,0,0,0,0,
SOLOMON ISLANDS,2006,19676,,,,,,,,,,SLB,,2006 SLB,0,0,0,0,0,
SOLOMON ISLANDS,2007,21590,,,,,,,,,,SLB,,2007 SLB,0,0,0,0,0,
SOLOMON ISLANDS,2008,19028,,,,,,,,,,SLB,,2008 SLB,0,0,0,0,0,
SOLOMON ISLANDS,2009,16959,,,,,,,,,,SLB,,2009 SLB,0,0,0,0,0,
SOLOMON ISLANDS,2010,1267,,,,,,,,,,SLB,,2010 SLB,0,0,0,0,0,
SOUTH AFRICA,1995,3685,,,,,,,,,,ZAF,,1995 ZAF,0,0,0,0,0,
SOUTH AFRICA,1996,3439,,,,,,,,,,ZAF,,1996 ZAF,0,0,0,0,0,
SOUTH AFRICA,1997,3495,,,,,,,,,,ZAF,,1997 ZAF,0,0,0,0,0,
SOUTH AFRICA,1998,3100,,,,,,,,,,ZAF,,1998 ZAF,0,0,0,0,0,
SOUTH AFRICA,1999,3029,,,,,,,,,,ZAF,,1999 ZAF,0,0,0,0,0,
SOUTH AFRICA,2000,,,,,,,,,,,ZAF,,2000 ZAF,0,1,0,0,0,"Growth was not promising in 2000 in South Africa, partly at the government's fear of the new economy and changes to be made to public works. "
SOUTH AFRICA,2001,,,,,,,,,,,ZAF,,2001 ZAF,0,0,0,0,0,
SOUTH AFRICA,2002,,,,,,,,,,,ZAF,,2002 ZAF,0,0,0,0,0,
SOUTH AFRICA,2003,,,,,,,,,,,ZAF,,2003 ZAF,0,0,0,0,0,
SOUTH AFRICA,2004,,,,,,,,,,,ZAF,,2004 ZAF,0,0,0,0,0,
SOUTH AFRICA,2005,,,,,,,,,,,ZAF,,2005 ZAF,0,0,0,0,0,
SOUTH AFRICA,2006,,,,,,,,,,,ZAF,,2006 ZAF,0,0,0,0,0,
SOUTH AFRICA,2007,,,,,,,,,,,ZAF,,2007 ZAF,0,0,0,0,0,
SOUTH AFRICA,2008,,,,,,,,,,,ZAF,,2008 ZAF,0,0,0,0,0,
SOUTH AFRICA,2009,,,,,,,,,,,ZAF,,2009 ZAF,0,0,0,0,0,
SOUTH AFRICA,2010,7271,,,,,,,,,,ZAF,,2010 ZAF,0,0,0,0,0,
SOUTH KOREA,1995,11779,2.067,,,,,,,,,KOR,,1995 KOR,0,0,0,0,0,
SOUTH KOREA,1996,12587,2.058,,,,,,,,,KOR,,1996 KOR,0,0,0,0,0,
SOUTH KOREA,1997,11582,2.617,,,,,,,,,KOR,,1997 KOR,0,0,0,0,0,
SOUTH KOREA,1998,7724,6.95,,,,,,,,,KOR,,1998 KOR,1,0,0,0,0,"After falling into crisis as the Asian Tigers began to decline (given that it was one of them), South Korea saw 1/3 of its merchant banks close in 1998 alone, exacerbating the tremendous shock to the economy."
SOUTH KOREA,1999,9906,6.583,,,,,,,,,KOR,,1999 KOR,0,0,0,0,0,
SOUTH KOREA,2000,14456,4.425,,,,,,,,,KOR,,2000 KOR,0,0,0,0,0,
SOUTH KOREA,2001,14965,4.017,,,,,,,,,KOR,,2001 KOR,0,0,0,0,0,
SOUTH KOREA,2002,16670,3.283,,,,,,,,,KOR,,2002 KOR,0,0,0,0,0,
SOUTH KOREA,2003,21082,3.567,,,,,,,,,KOR,,2003 KOR,0,0,0,0,0,
SOUTH KOREA,2004,24501,3.683,,,,,,,,,KOR,,2004 KOR,0,0,0,0,0,
SOUTH KOREA,2005,26102,3.733,,,,,,,,,KOR,,2005 KOR,0,0,0,0,0,
SOUTH KOREA,2006,28081,3.467,,,,,,,,,KOR,,2006 KOR,0,0,0,0,0,
SOUTH KOREA,2007,32168,3.25,,,,,,,,,KOR,,2007 KOR,0,0,0,0,0,
SOUTH KOREA,2008,35113,3.175,,,,,,,,,KOR,,2008 KOR,0,0,0,0,0,
SOUTH KOREA,2009,31782,3.65,,,,,,,,,KOR,,2009 KOR,0,0,0,0,0,
SOUTH KOREA,2010,20540,3.725,,,,,,,,,KOR,,2010 KOR,0,0,0,0,0,
SPAIN,1995,15155,20.61,,,,,,,,,ESP,39387020,1995 ESP,0,0,0,0,0,
SPAIN,1996,15763,18.61,,,,,,,,,ESP,39387020,1996 ESP,0,0,0,0,0,
SPAIN,1997,14477,15.64,,,,,,,,,ESP,39387020,1997 ESP,0,0,0,0,0,
SPAIN,1998,15137,13.87,,,,,,,,,ESP,39387020,1998 ESP,0,0,0,0,0,
SPAIN,1999,15487,10.55,,,,,,,,,ESP,39387020,1999 ESP,0,0,0,0,0,
SPAIN,2000,15917,11.48,,,,,,,,,ESP,39387020,2000 ESP,0,1,0,0,0,"While the economy was not in as much peril in 2000 as it became later in the 2000s, the Spanish economy was heavily tied to South American economies."
SPAIN,2001,15868,11.48,,,,,,,,,ESP,39387020,2001 ESP,0,0,1,0,0,"International growth slowed overall, and this was seen in the Spanish economy because of its close ties to high-tech societies."
SPAIN,2002,17900,10.97,,,,,,,,,ESP,39387020,2002 ESP,0,0,0,0,0,
SPAIN,2003,18982,9.16,,,,,,,,,ESP,39387020,2003 ESP,0,0,0,0,0,
SPAIN,2004,21063,8.513,,,,,,,,,ESP,39387020,2004 ESP,0,0,0,0,0,
SPAIN,2005,24245,8.263,,,,,,,,,ESP,39387020,2005 ESP,0,0,0,0,0,
SPAIN,2006,2730,11.33,,,,,,,,,ESP,39387020,2006 ESP,0,0,0,0,0,
SPAIN,2007,32624,18.01,,,,,,,,,ESP,39387020,2007 ESP,0,0,0,0,0,
SPAIN,2008,32027,20.07,,,,,,,,,ESP,39387020,2008 ESP,0,0,0,0,0,
SPAIN,2009,32077,22.9,,,,,,,,,ESP,39387020,2009 ESP,0,0,0,0,1,"Similar to Greece, the economic situation in Spain has worsened since the financial crisis, with unemployment skyrocketing."
